timestamp,device,worker_instance,duration_ms,packet_id,layer_idx,operation,success,memory_used_mb,error_message
1763318073.6792114,cpu,cpu_router,1.058,188,4,expert_selection,True,10.00,
1763318073.679438,igpu,igpu_expert_ffn_layer_4,0.013,189,4,expert_ffn,True,20.00,
1763318073.679646,igpu,igpu_attention_layer_5,0.005,190,5,attention_layernorm,True,20.00,
1763318073.6798286,igpu,igpu_attention_layer_5,0.005,191,5,attention_qkv_proj,True,20.00,
1763318073.6799803,igpu,cpu_router,0.004,192,5,router_logits,True,20.00,
1763318073.6811924,cpu,cpu_router,1.056,193,5,expert_selection,True,10.00,
1763318073.6813517,igpu,igpu_expert_ffn_layer_5,0.006,194,5,expert_ffn,True,20.00,
1763318073.6815217,igpu,igpu_attention_layer_6,0.004,195,6,attention_layernorm,True,20.00,
1763318073.6817167,igpu,igpu_attention_layer_6,0.005,196,6,attention_qkv_proj,True,20.00,
1763318073.6819057,igpu,cpu_router,0.005,197,6,router_logits,True,20.00,
1763318073.6831455,cpu,cpu_router,1.056,198,6,expert_selection,True,10.00,
1763318073.6833034,igpu,igpu_expert_ffn_layer_6,0.005,199,6,expert_ffn,True,20.00,
1763318073.683476,igpu,igpu_attention_layer_7,0.004,200,7,attention_layernorm,True,20.00,
1763318073.6836429,igpu,igpu_attention_layer_7,0.004,201,7,attention_qkv_proj,True,20.00,
1763318073.6837888,igpu,cpu_router,0.004,202,7,router_logits,True,20.00,
1763318073.685017,cpu,cpu_router,1.057,203,7,expert_selection,True,10.00,
1763318073.685208,igpu,igpu_expert_ffn_layer_7,0.008,204,7,expert_ffn,True,20.00,
1763318073.6854012,igpu,igpu_attention_layer_8,0.005,205,8,attention_layernorm,True,20.00,
1763318073.6855767,igpu,igpu_attention_layer_8,0.004,206,8,attention_qkv_proj,True,20.00,
1763318073.6857212,igpu,cpu_router,0.004,207,8,router_logits,True,20.00,
1763318073.6869152,cpu,cpu_router,1.055,208,8,expert_selection,True,10.00,
1763318073.6870878,igpu,igpu_expert_ffn_layer_8,0.005,209,8,expert_ffn,True,20.00,
1763318073.6872685,igpu,igpu_attention_layer_9,0.005,210,9,attention_layernorm,True,20.00,
1763318073.6874344,igpu,igpu_attention_layer_9,0.004,211,9,attention_qkv_proj,True,20.00,
1763318073.687577,igpu,cpu_router,0.004,212,9,router_logits,True,20.00,
1763318073.6887841,cpu,cpu_router,1.055,213,9,expert_selection,True,10.00,
1763318073.688944,igpu,igpu_expert_ffn_layer_9,0.005,214,9,expert_ffn,True,20.00,
1763318073.6891217,igpu,igpu_attention_layer_10,0.005,215,10,attention_layernorm,True,20.00,
1763318073.6893115,igpu,igpu_attention_layer_10,0.005,216,10,attention_qkv_proj,True,20.00,
1763318073.6894643,igpu,cpu_router,0.004,217,10,router_logits,True,20.00,
1763318073.690706,cpu,cpu_router,1.061,218,10,expert_selection,True,10.00,
1763318073.6909096,igpu,igpu_expert_ffn_layer_10,0.010,219,10,expert_ffn,True,20.00,
1763318073.6911504,igpu,igpu_attention_layer_11,0.007,220,11,attention_layernorm,True,20.00,
1763318073.6913795,igpu,igpu_attention_layer_11,0.006,221,11,attention_qkv_proj,True,20.00,
1763318073.6915603,igpu,cpu_router,0.005,222,11,router_logits,True,20.00,
1763318073.6928072,cpu,cpu_router,1.057,223,11,expert_selection,True,10.00,
1763318073.693022,igpu,igpu_expert_ffn_layer_11,0.006,224,11,expert_ffn,True,20.00,
1763318073.6932282,igpu,igpu_attention_layer_12,0.003,225,12,attention_layernorm,True,20.00,
1763318073.6933885,igpu,igpu_attention_layer_12,0.003,226,12,attention_qkv_proj,True,20.00,
1763318073.6935263,igpu,cpu_router,0.003,227,12,router_logits,True,20.00,
1763318073.6947122,cpu,cpu_router,1.055,228,12,expert_selection,True,10.00,
1763318073.6948543,igpu,igpu_expert_ffn_layer_12,0.004,229,12,expert_ffn,True,20.00,
1763318073.6950152,igpu,igpu_attention_layer_13,0.003,230,13,attention_layernorm,True,20.00,
1763318073.695172,igpu,igpu_attention_layer_13,0.003,231,13,attention_qkv_proj,True,20.00,
1763318073.6952977,igpu,cpu_router,0.003,232,13,router_logits,True,20.00,
1763318073.6964874,cpu,cpu_router,1.058,233,13,expert_selection,True,10.00,
1763318073.6966236,igpu,igpu_expert_ffn_layer_13,0.007,234,13,expert_ffn,True,20.00,
1763318073.696774,igpu,igpu_attention_layer_14,0.005,235,14,attention_layernorm,True,20.00,
1763318073.6969078,igpu,igpu_attention_layer_14,0.003,236,14,attention_qkv_proj,True,20.00,
1763318073.6970224,igpu,cpu_router,0.003,237,14,router_logits,True,20.00,
1763318073.6982384,cpu,cpu_router,1.056,238,14,expert_selection,True,10.00,
1763318073.6984258,igpu,igpu_expert_ffn_layer_14,0.006,239,14,expert_ffn,True,20.00,
1763318073.6986113,igpu,igpu_attention_layer_15,0.004,240,15,attention_layernorm,True,20.00,
1763318073.6987565,igpu,igpu_attention_layer_15,0.003,241,15,attention_qkv_proj,True,20.00,
1763318073.6988714,igpu,cpu_router,0.003,242,15,router_logits,True,20.00,
1763318073.7000463,cpu,cpu_router,1.055,243,15,expert_selection,True,10.00,
1763318073.7001755,igpu,igpu_expert_ffn_layer_15,0.003,244,15,expert_ffn,True,20.00,
1763318073.7003264,igpu,igpu_attention_layer_16,0.003,245,16,attention_layernorm,True,20.00,
1763318073.7004678,igpu,igpu_attention_layer_16,0.003,246,16,attention_qkv_proj,True,20.00,
1763318073.700583,igpu,cpu_router,0.003,247,16,router_logits,True,20.00,
1763318073.7017531,cpu,cpu_router,1.055,248,16,expert_selection,True,10.00,
1763318073.7018774,igpu,igpu_expert_ffn_layer_16,0.003,249,16,expert_ffn,True,20.00,
1763318073.7020135,igpu,igpu_attention_layer_17,0.003,250,17,attention_layernorm,True,20.00,
1763318073.702156,igpu,igpu_attention_layer_17,0.003,251,17,attention_qkv_proj,True,20.00,
1763318073.7022874,igpu,cpu_router,0.003,252,17,router_logits,True,20.00,
1763318073.703529,cpu,cpu_router,1.058,253,17,expert_selection,True,10.00,
1763318073.7036953,igpu,igpu_expert_ffn_layer_17,0.012,254,17,expert_ffn,True,20.00,
1763318073.7038786,igpu,igpu_attention_layer_18,0.008,255,18,attention_layernorm,True,20.00,
1763318073.7040222,igpu,igpu_attention_layer_18,0.004,256,18,attention_qkv_proj,True,20.00,
1763318073.7041707,igpu,cpu_router,0.005,257,18,router_logits,True,20.00,
1763318073.7053466,cpu,cpu_router,1.056,258,18,expert_selection,True,10.00,
1763318073.705474,igpu,igpu_expert_ffn_layer_18,0.004,259,18,expert_ffn,True,20.00,
1763318073.7056088,igpu,igpu_attention_layer_19,0.004,260,19,attention_layernorm,True,20.00,
1763318073.7057378,igpu,igpu_attention_layer_19,0.004,261,19,attention_qkv_proj,True,20.00,
1763318073.7058506,igpu,cpu_router,0.003,262,19,router_logits,True,20.00,
1763318073.7070174,cpu,cpu_router,1.055,263,19,expert_selection,True,10.00,
1763318073.7071464,igpu,igpu_expert_ffn_layer_19,0.004,264,19,expert_ffn,True,20.00,
1763318073.7072792,igpu,igpu_attention_layer_20,0.004,265,20,attention_layernorm,True,20.00,
1763318073.7074103,igpu,igpu_attention_layer_20,0.003,266,20,attention_qkv_proj,True,20.00,
1763318073.7075257,igpu,cpu_router,0.003,267,20,router_logits,True,20.00,
1763318073.7087123,cpu,cpu_router,1.056,268,20,expert_selection,True,10.00,
1763318073.7089107,igpu,igpu_expert_ffn_layer_20,0.009,269,20,expert_ffn,True,20.00,
1763318073.7090802,igpu,igpu_attention_layer_21,0.003,270,21,attention_layernorm,True,20.00,
1763318073.709222,igpu,igpu_attention_layer_21,0.002,271,21,attention_qkv_proj,True,20.00,
1763318073.7093391,igpu,cpu_router,0.002,272,21,router_logits,True,20.00,
1763318073.7105193,cpu,cpu_router,1.054,273,21,expert_selection,True,10.00,
1763318073.7106526,igpu,igpu_expert_ffn_layer_21,0.002,274,21,expert_ffn,True,20.00,
1763318073.710795,igpu,igpu_attention_layer_22,0.002,275,22,attention_layernorm,True,20.00,
1763318073.71093,igpu,igpu_attention_layer_22,0.002,276,22,attention_qkv_proj,True,20.00,
1763318073.7110445,igpu,cpu_router,0.002,277,22,router_logits,True,20.00,
1763318073.7122054,cpu,cpu_router,1.054,278,22,expert_selection,True,10.00,
1763318073.712325,igpu,igpu_expert_ffn_layer_22,0.002,279,22,expert_ffn,True,20.00,
1763318073.7124634,igpu,igpu_attention_layer_23,0.002,280,23,attention_layernorm,True,20.00,
1763318073.7125883,igpu,igpu_attention_layer_23,0.002,281,23,attention_qkv_proj,True,20.00,
1763318073.7126985,igpu,cpu_router,0.002,282,23,router_logits,True,20.00,
1763318073.71388,cpu,cpu_router,1.054,283,23,expert_selection,True,10.00,
1763318073.7140343,igpu,igpu_expert_ffn_layer_23,0.008,284,23,expert_ffn,True,20.00,
1763318073.7141888,igpu,igpu_attention_layer_24,0.003,285,24,attention_layernorm,True,20.00,
1763318073.7143555,igpu,igpu_attention_layer_24,0.006,286,24,attention_qkv_proj,True,20.00,
1763318073.7144787,igpu,cpu_router,0.002,287,24,router_logits,True,20.00,
1763318073.7156599,cpu,cpu_router,1.054,288,24,expert_selection,True,10.00,
1763318073.715821,igpu,igpu_expert_ffn_layer_24,0.005,289,24,expert_ffn,True,20.00,
1763318073.7160523,igpu,igpu_attention_layer_25,0.004,290,25,attention_layernorm,True,20.00,
1763318073.716289,igpu,igpu_attention_layer_25,0.003,291,25,attention_qkv_proj,True,20.00,
1763318073.7164803,igpu,cpu_router,0.007,292,25,router_logits,True,20.00,
1763318073.7176788,cpu,cpu_router,1.055,293,25,expert_selection,True,10.00,
1763318073.7178216,igpu,igpu_expert_ffn_layer_25,0.006,294,25,expert_ffn,True,20.00,
1763318073.717984,igpu,igpu_attention_layer_26,0.005,295,26,attention_layernorm,True,20.00,
1763318073.7181299,igpu,igpu_attention_layer_26,0.004,296,26,attention_qkv_proj,True,20.00,
1763318073.7182522,igpu,cpu_router,0.004,297,26,router_logits,True,20.00,
1763318073.719447,cpu,cpu_router,1.054,298,26,expert_selection,True,10.00,
1763318073.7196007,igpu,igpu_expert_ffn_layer_26,0.006,299,26,expert_ffn,True,20.00,
1763318073.71975,igpu,igpu_attention_layer_27,0.005,300,27,attention_layernorm,True,20.00,
1763318073.719887,igpu,igpu_attention_layer_27,0.004,301,27,attention_qkv_proj,True,20.00,
1763318073.7200038,igpu,cpu_router,0.004,302,27,router_logits,True,20.00,
1763318073.72124,cpu,cpu_router,1.054,303,27,expert_selection,True,10.00,
1763318073.721404,igpu,igpu_expert_ffn_layer_27,0.006,304,27,expert_ffn,True,20.00,
1763318073.7215507,igpu,igpu_attention_layer_28,0.004,305,28,attention_layernorm,True,20.00,
1763318073.7217023,igpu,igpu_attention_layer_28,0.005,306,28,attention_qkv_proj,True,20.00,
