timestamp,device,worker_instance,duration_ms,packet_id,layer_idx,operation,success,memory_used_mb,error_message
1763318130.899196,igpu,cpu_router,0.002,5250,6,router_logits,True,20.00,
1763318130.9003568,cpu,cpu_router,1.054,5251,6,expert_selection,True,10.00,
1763318130.9004607,igpu,igpu_expert_ffn_layer_6,0.003,5252,6,expert_ffn,True,20.00,
1763318130.9005728,igpu,igpu_attention_layer_7,0.002,5253,7,attention_layernorm,True,20.00,
1763318130.9006813,igpu,igpu_attention_layer_7,0.002,5254,7,attention_qkv_proj,True,20.00,
1763318130.900786,igpu,cpu_router,0.002,5255,7,router_logits,True,20.00,
1763318130.9019468,cpu,cpu_router,1.054,5256,7,expert_selection,True,10.00,
1763318130.9020813,igpu,igpu_expert_ffn_layer_7,0.005,5257,7,expert_ffn,True,20.00,
1763318130.902213,igpu,igpu_attention_layer_8,0.003,5258,8,attention_layernorm,True,20.00,
1763318130.9023368,igpu,igpu_attention_layer_8,0.003,5259,8,attention_qkv_proj,True,20.00,
1763318130.9024384,igpu,cpu_router,0.003,5260,8,router_logits,True,20.00,
1763318130.9036396,cpu,cpu_router,1.057,5261,8,expert_selection,True,10.00,
1763318130.903806,igpu,igpu_expert_ffn_layer_8,0.009,5262,8,expert_ffn,True,20.00,
1763318130.9039247,igpu,igpu_attention_layer_9,0.002,5263,9,attention_layernorm,True,20.00,
1763318130.904034,igpu,igpu_attention_layer_9,0.002,5264,9,attention_qkv_proj,True,20.00,
1763318130.9041476,igpu,cpu_router,0.002,5265,9,router_logits,True,20.00,
1763318130.9053063,cpu,cpu_router,1.054,5266,9,expert_selection,True,10.00,
1763318130.9054203,igpu,igpu_expert_ffn_layer_9,0.003,5267,9,expert_ffn,True,20.00,
1763318130.905539,igpu,igpu_attention_layer_10,0.002,5268,10,attention_layernorm,True,20.00,
1763318130.9056373,igpu,igpu_attention_layer_10,0.002,5269,10,attention_qkv_proj,True,20.00,
1763318130.9057164,igpu,cpu_router,0.002,5270,10,router_logits,True,20.00,
1763318130.906855,cpu,cpu_router,1.054,5271,10,expert_selection,True,10.00,
1763318130.9070084,igpu,igpu_expert_ffn_layer_10,0.011,5272,10,expert_ffn,True,20.00,
1763318130.9071438,igpu,igpu_attention_layer_11,0.006,5273,11,attention_layernorm,True,20.00,
1763318130.9072716,igpu,igpu_attention_layer_11,0.004,5274,11,attention_qkv_proj,True,20.00,
1763318130.9074073,igpu,cpu_router,0.007,5275,11,router_logits,True,20.00,
1763318130.908573,cpu,cpu_router,1.053,5276,11,expert_selection,True,10.00,
1763318130.9086876,igpu,igpu_expert_ffn_layer_11,0.003,5277,11,expert_ffn,True,20.00,
1763318130.9087908,igpu,igpu_attention_layer_12,0.001,5278,12,attention_layernorm,True,20.00,
1763318130.9088807,igpu,igpu_attention_layer_12,0.001,5279,12,attention_qkv_proj,True,20.00,
1763318130.9089804,igpu,cpu_router,0.001,5280,12,router_logits,True,20.00,
1763318130.9101844,cpu,cpu_router,1.056,5281,12,expert_selection,True,10.00,
1763318130.9103475,igpu,igpu_expert_ffn_layer_12,0.010,5282,12,expert_ffn,True,20.00,
1763318130.910486,igpu,igpu_attention_layer_13,0.005,5283,13,attention_layernorm,True,20.00,
1763318130.9106042,igpu,igpu_attention_layer_13,0.004,5284,13,attention_qkv_proj,True,20.00,
1763318130.9107127,igpu,cpu_router,0.004,5285,13,router_logits,True,20.00,
1763318130.9118826,cpu,cpu_router,1.055,5286,13,expert_selection,True,10.00,
1763318130.911995,igpu,igpu_expert_ffn_layer_13,0.006,5287,13,expert_ffn,True,20.00,
1763318130.9121222,igpu,igpu_attention_layer_14,0.002,5288,14,attention_layernorm,True,20.00,
1763318130.9122598,igpu,igpu_attention_layer_14,0.004,5289,14,attention_qkv_proj,True,20.00,
1763318130.9123797,igpu,cpu_router,0.003,5290,14,router_logits,True,20.00,
1763318130.9135451,cpu,cpu_router,1.054,5291,14,expert_selection,True,10.00,
1763318130.9136627,igpu,igpu_expert_ffn_layer_14,0.005,5292,14,expert_ffn,True,20.00,
1763318130.9137905,igpu,igpu_attention_layer_15,0.003,5293,15,attention_layernorm,True,20.00,
